EDA_mean,EDA_std,EDA_min,EDA_max,EDA_range,EDA_slope,EDA_skew,EDA_kurtosis,HR_mean,HR_std,HR_min,HR_max,HR_range,HR_slope,HR_skew,HR_kurtosis,Temp_mean,Temp_std,Temp_min,Temp_max,Temp_range,Temp_slope,Temp_skew,Temp_kurtosis,SpO2_mean,SpO2_std,SpO2_min,SpO2_max,SpO2_range,SpO2_slope,SpO2_skew,SpO2_kurtosis,AccX_mean,AccX_std,AccX_min,AccX_max,AccX_range,AccX_slope,AccX_skew,AccX_kurtosis,AccY_mean,AccY_std,AccY_min,AccY_max,AccY_range,AccY_slope,AccY_skew,AccY_kurtosis,AccZ_mean,AccZ_std,AccZ_min,AccZ_max,AccZ_range,AccZ_slope,AccZ_skew,AccZ_kurtosis,window_id
-0.7782643644301952,0.000334937928886918,-0.7792719500372631,-0.7773978036963083,0.001874146340954841,1.663219993109419e-05,0.8190604705340429,4.211510060884652,-0.05571672192211252,0.18466309997737562,-0.34765813776795723,0.1752410785187534,0.5228992162867107,0.01340667274125623,-0.30195812450070186,-1.3671596598259101,0.1900298066132697,0.03124425853852915,0.18167942727362954,0.3069351173682321,0.12525569009460255,0.0013932779765806706,3.474396144861517,10.071428571428575,-0.09683545922962224,0.24684853008203714,-0.5442864184713242,0.03934526749611314,0.5836316859674373,0.017268746214386916,-1.260976649982561,-0.4099378881987583,-0.2519937440695732,0.10260549512417154,-0.7362811382976652,-0.002590902124634008,0.7336902361730312,0.000537277796233507,-3.009016426802314,14.71862852122204,0.9335257981955991,0.4169629818915285,-1.2965172263747462,1.0941354831973078,2.390652709572054,0.015947519380836574,-5.0867795719709825,24.277417424684938,-2.0518764322892356,0.41091619952099573,-2.16933218935397,0.13461642698925147,2.3039486163432215,-0.017220096010515162,5.019795829085001,23.728428650688357,10
-0.7768906089769743,0.0006742262309727154,-0.7783255989146028,-0.7764514525736481,0.0018741463409547299,3.7565902053317754e-05,-1.186404334427314,-0.07998535279968966,0.31246840862115904,0.6921711014951509,-0.28231854983405075,1.8091566401024861,2.0914751899365367,0.07225096996584804,0.9942822253218838,-0.44236457409034946,0.2860591690191316,0.04668003960336306,0.18167942727362954,0.3069351173682321,0.12525569009460255,0.002758690393629728,-1.7888543819998273,1.1999999999999877,-0.05792668016512641,0.21750668727433334,-0.5442864184713242,0.03934526749611314,0.5836316859674373,-0.012334818724562083,-1.788854381999832,1.1999999999999993,-0.26317804645025966,0.022113635414735,-0.2960456931607405,-0.21221668388835715,0.08382900927238332,-0.0009941523126795614,0.5887497348656041,-0.08449356504954242,1.0349542622105012,0.036812532703909814,0.9492018807806386,1.0941354831973078,0.1449336024166692,0.0020393882876205164,-0.2079429641268713,-0.5262160198646444,-2.159588527747533,0.018734796187280033,-2.222324033178454,-2.1427792869644975,0.07954474621395669,-0.0009386883957570036,-1.220331396302287,1.9914872543658362,11
-0.7763568174613823,0.0002839053367980848,-0.7764514525736481,-0.7755051014509878,0.0009463511226602828,1.4947926520347565e-05,2.666666666668896,5.111111111119037,0.8680211955134489,0.391274979552528,0.5019998557934385,2.0052362415093583,1.5032363857159199,-0.027189888978163428,1.8235500344081563,2.3398794062461548,0.3194606863776928,0.0375767070283821,0.3069351173682321,0.4321908074628391,0.12525569009460702,0.0020341858458078487,2.6666666666666643,5.111111111111105,0.817520848786011,0.3480106996389271,0.03934526749611314,1.206608639430963,1.1672633719348497,-0.006232329460831288,-0.2795084971874588,-0.6562500000000355,-0.20868031399274975,0.22531822102633958,-0.8829552752329533,0.31184777052095075,1.194803045753904,0.002366173973867902,-0.25836109419151165,2.232172243300706,0.7959391066068285,0.6169315299585932,-1.6587008863558212,1.6012527455950527,3.259953631950874,0.003990475440651673,-2.4600748697298807,6.495486616342539,-1.9821665164452846,0.40821536873344594,-2.5400471742164368,-0.8717727618581042,1.6682744123583326,-0.010062257898815014,1.1203577802014226,0.39008971287614846,12
-0.7755842733096159,0.0004235987794698017,-0.7764514525736481,-0.7740948527191802,0.0023565998544679,1.691704028731343e-05,0.3105004027386601,4.43767352541594,0.689387791344174,0.2139537925191166,0.37132067992562545,1.0248990720801483,0.6535783921545228,-0.015703681452819238,-0.046843874172550246,-1.457526710204634,0.4071396694439175,0.050102276037842806,0.3069351173682321,0.4321908074628391,0.12525569009460702,0.0015047402147071686,-1.4999999999999871,0.2499999999999778,0.19498038375409205,0.2580916424155288,0.03934526749611314,0.622976953463534,0.5836316859674209,-0.008309772614441593,1.0552897060221722,-0.8863636363636385,-0.210082790005566,0.20611505756550594,-0.44271983009602855,0.6262864431665353,1.0690062732625638,-0.004304502024787997,2.160138828616596,6.447540108812959,0.9613698886183867,0.1856708998934744,0.6958687686726635,1.3840026880306466,0.6881339193579832,0.007314344209952499,0.24453995308982152,-0.6798102807338195,-2.087208126870707,0.2903154803933889,-2.6990227056898894,-1.056959312857646,1.6420633928322435,-0.004812701673954538,0.9653459057400098,3.6398460466034956,13
-0.7742828858834212,0.00047939238683376796,-0.7755051014509878,-0.7740948527191802,0.0014102487318076173,2.572645072487638e-05,-2.1572774865202082,2.65384615384668,0.8571332921113026,0.3477496244964264,0.37132067992562545,1.4823370252226484,1.111016345297023,-0.017607147329004653,0.30221613423453375,-0.9511810057432322,0.43219080746283894,1.6653345369377348e-16,0.4321908074628391,0.4321908074628391,0.0,-1.1903657071325435e-17,1.0,-2.0,0.46734183720555506,0.2580916424155288,0.03934526749611314,0.622976953463534,0.5836316859674209,-0.013503380498467587,-1.055289706022172,-0.8863636363636371,-0.27716730085657854,0.15521311505406463,-0.6104843658063251,0.06036074270380108,0.6708451085101262,0.002868048734439045,-0.1046280265450669,-0.5627687291177637,0.973437665749069,0.5544952973287128,-1.151583623958077,1.3477692874264795,2.4993529113845563,-0.0294589308689903,-3.1847123391078336,8.885780323923928,-2.092514908650119,0.42770011902443517,-2.56660007660591,0.028746700294744024,2.5953467769006537,0.013579480851732658,3.936498904720696,17.305313786257173,14
-0.7694830919541115,0.001570014716281751,-0.7731485015965199,-0.7670436090601426,0.00610489253637736,0.00016197095966631386,-0.8419228984176835,-0.3137354435117512,1.192626321565732,0.2483892911713815,0.7634798827393696,1.7438170521685785,0.9803371694292089,0.028161937209990016,0.23013062849678087,-0.6236627618188457,0.4384541972429633,0.03372938621729162,0.4321908074628391,0.62009250086657,0.18790169340373086,-0.000543430926417914,5.19946946895747,25.03448275862082,-0.019017901100636093,0.5708462903920455,-0.5442864184713242,1.206608639430963,1.7508950579022873,0.05206591903736128,0.628400270125347,-0.8754992776408734,-0.34703901087230193,0.18272747823931815,-0.9459069200613883,-0.10740379300649552,0.8385031270548928,0.005637992671259466,-1.080282499320814,1.656825396419273,0.8031807751923086,0.6263498356727677,-1.513767283939152,1.3840026880306466,2.8977699719697987,0.03490172584184102,-2.6727825732453367,6.403499598316035,-2.0580759082119275,0.6422107737892833,-2.804892432384397,0.24060011463821973,3.045492547022617,-0.03539639921979801,2.457485587070891,6.172393338015189,15
-0.7678470797191858,0.00039876202429112953,-0.7679714042784371,-0.7660972579374823,0.001874146340954841,-1.576529449905542e-05,3.3346360167616083,10.46678343757514,1.9289823872110725,0.15838379572024258,1.6784166266295204,2.2013158429162303,0.5228992162867099,-0.005947630452385931,-0.21272307015558004,-1.0944545702440491,0.43219080746283894,1.6653345369377348e-16,0.4321908074628391,0.4321908074628391,0.0,-1.1903657071325435e-17,1.0,-2.0,0.21443477328633964,0.3069850888007951,0.03934526749611314,1.206608639430963,1.1672633719348497,0.015191303060776077,1.5392627579004305,1.4466540862244788,-0.28344826305068466,0.1367821727841328,-0.526655356533942,-0.04445214817806043,0.4822032083558816,0.0019492996744218886,-0.03687501630840481,-0.9005305905315923,0.9118509077926912,0.1924250588309284,0.442234964443492,1.3840026880306466,0.9417677235871547,0.003422438255526119,-0.12062321259212899,0.8957970802755377,-2.1313338084381046,0.24971167869710698,-2.6724698033004173,-1.5336579853690813,1.138811817931336,-0.003457339577069377,-0.06694811547179758,-0.0266457632415511,16
-0.7660768464426797,0.0008883395756429855,-0.7679714042784371,-0.7637406580830145,0.00423074619542263,4.007167156391783e-05,-0.517249667124334,1.5744424523905494,1.6435810139191338,0.11781320870274495,1.4169974372887408,1.8091566401024861,0.3921592028137453,-0.01247645966794503,-0.20212219028412062,-0.9363394259826157,0.4384541972429633,0.03372938621729162,0.4321908074628391,0.62009250086657,0.18790169340373086,0.0005434309264178998,5.199469468957469,25.034482758620815,0.7007945115925248,0.19839662369993172,0.622976953463534,1.206608639430963,0.583631685967429,-0.013503380498467811,2.1572774865200217,2.6538461538461506,0.29233027522360666,0.3274030654066594,-0.526655356533942,0.7940509788768324,1.3207063354107744,0.01140818985119384,-1.0194768172728275,0.68168071936732,0.764611999113516,0.6109064481897618,-0.3545991567269935,2.1446034085969647,2.4992025653239582,-0.0038760518870796594,0.5148230163065345,-0.24523651694053594,-1.6069576712785616,0.2278835206012667,-2.1427792869644975,-1.2423737857661101,0.9004055011983874,0.0063810021593870905,-0.11727887423556024,-0.5734790181255267,17
-0.763067697284678,0.0019875209060646534,-0.7660972579374823,-0.7604562630102523,0.005640994927230025,0.00020421815105241132,-0.05582534575544177,-1.2656313129887635,1.4562316088516618,0.25844698114193254,1.1556390855531158,1.8744962280363917,0.7188571424832759,0.015122063119955306,0.45019390418785704,-1.1091455441466274,0.43219080746283894,1.6653345369377348e-16,0.4321908074628391,0.4321908074628391,0.0,-1.1903657071325435e-17,1.0,-2.0,0.05879965702836052,0.10476509385334436,0.03934526749611314,0.622976953463534,0.5836316859674209,0.002207283350711046,5.199469468957454,25.034482758620708,0.5033549824279617,0.20630291137713794,0.018392979484844276,0.8988638697586939,0.8804708902738496,-0.00013073530639176394,0.04445116102447689,-0.3939217802888919,0.7416591671955233,0.6576332848841991,-0.4632993585394956,2.035903206784463,2.4992025653239587,0.0005791417217481259,0.2784733096784791,-0.9120284120432296,-1.5628433858066093,0.22806047247876832,-1.9574787750104943,-1.0305203714226345,0.9269584035878597,-0.0032818980186996747,0.23166402111562429,-0.5075330353313574,18
-0.7517584921038145,0.005588400388143607,-0.7604562630102523,-0.7463352197878113,0.01412104322244101,0.0005874894269025825,-0.684491428535055,-1.242111448359688,2.1098059451658413,0.1515075319668573,1.8091566401024861,2.3320558563891955,0.5228992162867094,0.01666339974954144,-0.424623465427388,-1.1889006795999513,0.4071396694439177,0.05010227603784281,0.3069351173682321,0.4321908074628391,0.12525569009460702,-0.003399598262856979,-1.5000000000000002,0.24999999999999956,0.6618857325280305,0.3347059732562847,0.03934526749611314,1.206608639430963,1.1672633719348497,0.001038721576805009,0.0031418280741795763,-0.0010956902848864303,0.5837150826762397,0.26760475390443256,0.06036074270380108,1.0875057699129387,1.0271450272091376,-0.002578165645243779,-0.02430508296883984,-0.819164302472009,0.8177242507875083,0.7777206722111408,-1.586234085147487,2.180836809201132,3.767070894348619,-0.010048501879274065,-0.7266996535567102,0.9646555167582114,-1.539872656085702,0.253712850172025,-2.3017548184379497,-0.8982117032931156,1.403543115144834,-6.449759024454399e-05,-0.3618524590331647,1.541931270567848,19
-0.6140266734178624,0.13801317868127183,-0.7463352197878113,0.007554062789503903,0.7538892825773151,0.012040416520068598,2.967258791146988,10.889115421364458,2.3777895121025865,0.09717029442015844,2.2013158429162303,2.5934750457299733,0.39215920281374306,-0.003039200425412654,0.21790225913571254,-0.3879735669954423,0.38000154186548024,0.07599151130034347,0.3069351173682321,0.62009250086657,0.3131573834983379,-0.0020482034583875174,0.7984006465244232,0.8314943373649419,0.15607160468959244,0.5087983078760573,-0.5442864184713242,0.622976953463534,1.1672633719348582,-0.053753841599669755,-0.3984589061962497,-1.5678670360110702,0.19659974798929936,0.558423224723008,-0.8410940291795267,1.0665218883034602,1.9076159174829868,-0.0430016313869042,-0.25124819178844937,-1.099585444780176,1.1002144755808287,0.9720710174538079,-0.5719995603519973,4.970056925419026,5.542056485771024,0.056497775149641674,1.770464418222129,6.050032328937078,-1.7314448192335559,0.9426822924168169,-3.784842679796741,1.697135073607538,5.481977753404279,-0.02586634785180625,0.8315075672596817,4.4831092090400455,20
-0.011765107775968123,0.07241413672248828,-0.09927227864491583,0.20003445877686443,0.29930673742178027,0.003669528131230676,1.49029212320252,1.9654058110338504,1.8636407713569945,0.8265538108103425,1.0248990720801483,3.1163134244115325,2.091414352331384,-0.06846961843010434,0.5167420857076338,-1.4203263306276104,0.30693511736823204,5.551115123125783e-17,0.3069351173682321,0.3069351173682321,0.0,-3.2442225883473707e-18,,,-0.5053776394068284,0.14558332059702608,-0.5442864184713242,0.03934526749611314,0.5836316859674373,0.007271051037636612,3.4743961448615184,10.071428571428575,-0.6223255240411153,0.19473921385969428,-0.7781423843510915,0.41666066140281227,1.1948030457539038,-0.005796879789141764,5.038703171415168,24.02391309696423,-1.2385487969434317,0.12465125716361428,-1.2965172263747462,-0.6082329609561649,0.6882842654185813,-0.0055287547894775,4.414783113698845,19.005801881203077,0.13904950811779432,0.058063751961326085,0.08162458316476706,0.4260145875466839,0.34439000438191686,-0.0028101833315570756,4.021873190404803,17.037309319110694,21
0.1469051933964528,0.12646672885774912,-0.03291636463249885,0.42921843359995254,0.4621347982324514,0.00739303557402717,0.46998517851040156,-0.7560298906023633,2.2623258212834423,0.7686978732898775,1.0248990720801483,3.247053437884498,2.22215436580435,-0.08110548751150608,-0.2832137899087104,-1.1960883932212523,0.30693511736823204,5.551115123125783e-17,0.3069351173682321,0.3069351173682321,0.0,-3.2442225883473707e-18,,,0.37006988954431713,0.4440546979255286,-0.5442864184713242,1.206608639430963,1.7508950579022873,0.03518669341427636,-0.45273958275577786,-0.21421229659479124,-0.6481949929762525,0.04911902534702379,-0.79912626596057,-0.5895004841968469,0.20962578176372315,-0.0017548673400110753,-2.0287351767208226,3.390004029443107,-1.2626993858108568,0.018554268732101305,-1.2965172263747462,-1.1878170245622441,0.10870020181250206,0.0007254740944105016,1.3857395948467663,7.315139327779475,0.14082350030890786,0.06723666524484338,0.10817748555423995,0.3730227437221998,0.26484525816795984,0.004177030258780592,2.5738623083442502,5.135367714180058,22
0.11641413134242495,0.07356005300851129,0.0141414088393941,0.35250832495136974,0.33836691611197567,-0.003392357824015003,1.2694991780556217,1.7716416331819067,0.6044219919880345,0.33398772324809595,0.1752410785187534,1.1556390855531158,0.9803980070343624,-0.036860036468050854,0.1633647632365749,-1.4773305300799042,0.3194606863776927,0.03757670702838211,0.3069351173682321,0.4321908074628391,0.12525569009460702,-0.0002507900357845373,2.6666666666666736,5.111111111111134,0.15607160468959733,0.23345267438696837,0.03934526749611314,0.622976953463534,0.5836316859674209,0.012464658921662377,1.4999999999999987,0.24999999999999778,-0.7474299349565084,0.018512289764928185,-0.7781423843510915,-0.7152972566881867,0.06284512766290484,0.001369059559810976,-0.4771563127058645,-0.7943282827139,-1.2759849660323848,0.017954940811022682,-1.2965172263747462,-1.260283825770579,0.03623340060416713,5.6425762898618955e-05,-0.2690691175985361,-1.927601809954747,0.2838558942532307,0.012795695226160975,0.26703905607323125,0.29359195846270414,0.026552902389472888,-0.0004312262234552957,-0.5533715710928514,-1.6937799043062267,23
-0.12967550941827852,0.08906269059865772,-0.2766667243828092,0.02779855445268803,0.30446527883549723,-0.01028198554180131,0.09197486181499169,-1.1710612225370851,0.02489918866561508,0.10693368176533323,-0.08623894842717864,0.436660267859532,0.5228992162867107,-0.002340413872792042,1.994675190416767,4.954729491333205,0.31946068637769276,0.0375767070283821,0.3069351173682321,0.4321908074628391,0.12525569009460702,0.00041798339297420957,2.666666666666669,5.11111111111112,0.23388916281858677,0.2751266152419339,0.03934526749611314,0.622976953463534,0.5836316859674209,-0.011945298133259796,0.707106781186548,-1.499999999999999,-0.7027175794390526,0.09944885225639637,-0.7571585027416132,-0.19123280227887887,0.5659257004627344,0.0057361211656891,4.554217587912887,20.39380570771346,-1.272361625971968,0.03416117769687387,-1.2965172263747462,-1.1153502233539099,0.18116700302083633,0.0009834204390897822,3.0935921676911398,11.999999999999996,0.27323853199592363,0.01314846705280593,0.24060011463821973,0.29359195846270414,0.05299184382448441,-0.0002060170669526526,0.40591474957665336,-0.1686578118847808,24
